transaction_id,user_id,amount,timestamp,type,region,is_fraud
TXN05289,USR461,34161.59,2025-03-28 15:00:00,deposit,Nairobi,1
TXN05290,USR203,39755.47,2025-03-04 18:00:00,deposit,Cape Town,1
TXN05291,USR158,7654.62,2025-03-25 13:00:00,deposit,Nairobi,0
TXN05292,USR624,11858.41,2025-03-02 22:00:00,deposit,Cape Town,0
TXN05293,USR249,42428.92,2025-03-07 08:00:00,payment,Lagos,0
TXN05294,USR790,5867.66,2025-03-24 02:00:00,withdrawal,Lagos,0
TXN05295,USR112,32424.25,2025-03-09 23:00:00,deposit,Lagos,0
TXN05296,USR816,17179.05,2025-03-22 22:00:00,withdrawal,Lagos,0
TXN05297,USR615,23692.31,2025-03-27 17:00:00,withdrawal,Cape Town,0
TXN05298,USR624,39517.69,2025-03-23 14:00:00,withdrawal,Lagos,0
TXN05299,USR742,49174.82,2025-03-25 23:00:00,withdrawal,Nairobi,0
TXN05300,USR304,45195.49,2025-03-27 18:00:00,withdrawal,Cape Town,0
TXN05301,USR494,48004.53,2025-03-09 15:00:00,deposit,Lagos,0
TXN05302,USR962,21701.13,2025-03-19 18:00:00,deposit,Nairobi,0
TXN05303,USR558,37989.81,2025-03-19 01:00:00,payment,Lagos,0
TXN05304,USR392,26376.14,2025-03-17 18:00:00,payment,Cape Town,0
TXN05305,USR423,45833.19,2025-03-20 01:00:00,deposit,Nairobi,0
TXN05306,USR910,15202.67,2025-03-15 17:00:00,payment,Nairobi,0
TXN05307,USR111,16683.18,2025-03-27 09:00:00,payment,Nairobi,0
TXN05308,USR379,36297.11,2025-03-30 17:00:00,payment,Lagos,0
TXN05309,USR255,34587.59,2025-03-07 01:00:00,payment,Cape Town,1
TXN05310,USR103,19762.02,2025-03-22 07:00:00,withdrawal,Nairobi,0
TXN05311,USR337,23633.93,2025-03-06 04:00:00,withdrawal,Cape Town,0
TXN05312,USR308,23424.82,2025-03-05 06:00:00,deposit,Nairobi,0
TXN05313,USR823,43741.11,2025-03-13 08:00:00,withdrawal,Lagos,0
TXN05314,USR659,17026.24,2025-03-16 12:00:00,payment,Nairobi,0
TXN05315,USR314,2655.38,2025-03-16 09:00:00,payment,Lagos,0
TXN05316,USR913,28317.02,2025-03-13 07:00:00,withdrawal,Lagos,0
TXN05317,USR530,9564.26,2025-03-07 18:00:00,withdrawal,Cape Town,0
TXN05318,USR807,40001.54,2025-03-09 05:00:00,deposit,Lagos,0
TXN05319,USR752,26453.54,2025-03-28 17:00:00,deposit,Lagos,0
TXN05320,USR234,46072.61,2025-03-23 02:00:00,payment,Nairobi,0
TXN05321,USR107,16176.75,2025-03-09 14:00:00,payment,Cape Town,0
TXN05322,USR757,16064.63,2025-03-21 13:00:00,deposit,Cape Town,0
TXN05323,USR372,49400.37,2025-03-17 12:00:00,deposit,Nairobi,0
TXN05324,USR572,30441.88,2025-03-17 04:00:00,deposit,Nairobi,1
TXN05325,USR710,28170.79,2025-03-09 23:00:00,withdrawal,Nairobi,0
TXN05326,USR314,17919.52,2025-03-07 08:00:00,payment,Nairobi,0
TXN05327,USR322,47310.9,2025-03-27 06:00:00,withdrawal,Cape Town,0
TXN05328,USR745,27813.47,2025-03-06 23:00:00,payment,Nairobi,0
TXN05329,USR122,23005.43,2025-03-03 21:00:00,withdrawal,Cape Town,0
TXN05330,USR412,5639.3,2025-03-12 01:00:00,deposit,Nairobi,0
TXN05331,USR760,28550.78,2025-03-18 13:00:00,withdrawal,Nairobi,0
TXN05332,USR192,8524.81,2025-03-06 19:00:00,payment,Lagos,0
TXN05333,USR260,3133.1,2025-03-20 04:00:00,deposit,Lagos,0
TXN05334,USR644,25650.68,2025-03-30 04:00:00,withdrawal,Lagos,0
TXN05335,USR558,47564.76,2025-03-08 14:00:00,payment,Lagos,0
TXN05336,USR261,31218.87,2025-03-17 10:00:00,withdrawal,Cape Town,1
TXN05337,USR420,13757.64,2025-03-25 07:00:00,payment,Cape Town,0
TXN05338,USR498,28432.82,2025-03-06 20:00:00,withdrawal,Lagos,0
TXN05339,USR491,7596.73,2025-03-25 05:00:00,payment,Nairobi,0
TXN05340,USR147,10767.99,2025-03-20 02:00:00,withdrawal,Nairobi,0
TXN05341,USR239,46683.14,2025-03-29 00:00:00,deposit,Cape Town,0
TXN05342,USR889,10340.66,2025-03-02 09:00:00,payment,Nairobi,0
TXN05343,USR170,22135.12,2025-03-14 00:00:00,withdrawal,Nairobi,0
TXN05344,USR438,9905.95,2025-03-20 08:00:00,withdrawal,Cape Town,0
TXN05345,USR588,30481.59,2025-03-16 05:00:00,deposit,Lagos,0
TXN05346,USR562,22216.66,2025-03-03 08:00:00,payment,Nairobi,0
TXN05347,USR469,47323.88,2025-03-17 04:00:00,payment,Cape Town,0
TXN05348,USR230,6214.23,2025-03-18 01:00:00,deposit,Cape Town,0
TXN05349,USR685,49337.7,2025-03-17 14:00:00,payment,Lagos,0
TXN05350,USR304,44427.28,2025-03-28 16:00:00,withdrawal,Lagos,0
TXN05351,USR347,21109.66,2025-03-07 11:00:00,deposit,Cape Town,0
TXN05352,USR416,45865.98,2025-03-12 21:00:00,payment,Cape Town,1
TXN05353,USR387,30537.08,2025-03-15 17:00:00,withdrawal,Lagos,1
TXN05354,USR885,22386.45,2025-03-17 08:00:00,payment,Nairobi,0
TXN05355,USR929,14073.54,2025-03-13 04:00:00,payment,Lagos,0
TXN05356,USR751,34211.15,2025-03-17 20:00:00,withdrawal,Cape Town,0
TXN05357,USR177,28002.94,2025-03-17 23:00:00,payment,Nairobi,1
TXN05358,USR943,36794.59,2025-03-12 21:00:00,withdrawal,Cape Town,1
TXN05359,USR194,10633.22,2025-03-28 13:00:00,payment,Lagos,0
TXN05360,USR111,5234.81,2025-03-20 14:00:00,withdrawal,Cape Town,0
TXN05361,USR803,23447.94,2025-03-29 04:00:00,deposit,Lagos,0
TXN05362,USR457,39753.52,2025-03-13 17:00:00,deposit,Lagos,0
TXN05363,USR470,27429.88,2025-03-23 14:00:00,payment,Cape Town,0
TXN05364,USR712,33450.44,2025-03-20 14:00:00,withdrawal,Nairobi,0
TXN05365,USR299,3439.14,2025-03-23 05:00:00,payment,Lagos,0
TXN05366,USR202,20123.71,2025-03-27 05:00:00,withdrawal,Lagos,0
TXN05367,USR383,26665.62,2025-03-13 04:00:00,withdrawal,Nairobi,0
TXN05368,USR409,3517.59,2025-03-27 16:00:00,payment,Nairobi,0
TXN05369,USR998,4211.67,2025-03-18 12:00:00,deposit,Cape Town,0
TXN05370,USR825,8858.47,2025-03-29 08:00:00,withdrawal,Nairobi,0
TXN05371,USR124,29860.69,2025-03-24 17:00:00,payment,Lagos,0
TXN05372,USR193,41246.26,2025-03-05 07:00:00,withdrawal,Cape Town,0
TXN05373,USR724,16252.24,2025-03-12 22:00:00,withdrawal,Nairobi,0
TXN05374,USR390,39767.64,2025-03-15 04:00:00,withdrawal,Lagos,1
TXN05375,USR915,22877.74,2025-03-29 23:00:00,deposit,Lagos,0
TXN05376,USR583,38404.93,2025-03-22 08:00:00,deposit,Cape Town,0
TXN05377,USR880,28217.52,2025-03-05 08:00:00,deposit,Nairobi,0
TXN05378,USR221,39107.33,2025-03-12 18:00:00,withdrawal,Cape Town,0
TXN05379,USR437,30095.24,2025-03-08 16:00:00,payment,Cape Town,0
TXN05380,USR571,17134.23,2025-03-09 07:00:00,payment,Cape Town,0
TXN05381,USR880,10124.84,2025-03-06 05:00:00,withdrawal,Lagos,0
TXN05382,USR296,18713.43,2025-03-21 15:00:00,deposit,Lagos,0
TXN05383,USR109,16084.15,2025-03-03 08:00:00,deposit,Cape Town,0
TXN05384,USR110,25178.13,2025-03-21 16:00:00,deposit,Lagos,0
TXN05385,USR886,26750.5,2025-03-11 05:00:00,withdrawal,Lagos,0
TXN05386,USR308,45279.88,2025-03-02 10:00:00,deposit,Lagos,0
TXN05387,USR312,8249.01,2025-03-16 22:00:00,deposit,Nairobi,0
TXN05388,USR867,6294.74,2025-03-14 02:00:00,deposit,Nairobi,0
TXN05389,USR231,28929.97,2025-03-21 01:00:00,deposit,Nairobi,0
TXN05390,USR393,36702.75,2025-03-15 09:00:00,withdrawal,Lagos,0
TXN05391,USR975,31372.33,2025-03-01 15:00:00,withdrawal,Cape Town,1
TXN05392,USR741,20504.1,2025-03-02 21:00:00,payment,Nairobi,0
TXN05393,USR855,22394.15,2025-03-15 18:00:00,deposit,Cape Town,0
TXN05394,USR437,44936.86,2025-03-21 22:00:00,deposit,Lagos,1
TXN05395,USR296,11049.76,2025-03-06 17:00:00,payment,Cape Town,0
TXN05396,USR802,29174.02,2025-03-29 11:00:00,payment,Lagos,0
TXN05397,USR705,9180.97,2025-03-12 08:00:00,deposit,Cape Town,0
TXN05398,USR931,19068.19,2025-03-08 11:00:00,payment,Lagos,0
TXN05399,USR191,19926.42,2025-03-23 09:00:00,withdrawal,Lagos,0
TXN05400,USR864,3560.1,2025-03-05 15:00:00,payment,Nairobi,0
TXN05401,USR305,49834.0,2025-03-01 17:00:00,withdrawal,Lagos,0
TXN05402,USR462,25316.92,2025-03-04 06:00:00,payment,Lagos,0
TXN05403,USR577,36646.7,2025-03-15 05:00:00,deposit,Cape Town,0
TXN05404,USR371,21294.15,2025-03-27 23:00:00,deposit,Nairobi,0
TXN05405,USR498,35240.47,2025-03-05 20:00:00,deposit,Nairobi,0
TXN05406,USR336,11120.15,2025-03-01 21:00:00,payment,Lagos,0
TXN05407,USR387,13229.64,2025-03-22 18:00:00,payment,Lagos,0
TXN05408,USR335,47070.01,2025-03-29 12:00:00,payment,Lagos,0
TXN05409,USR210,27920.3,2025-03-01 06:00:00,withdrawal,Lagos,0
TXN05410,USR349,47293.3,2025-03-11 06:00:00,deposit,Nairobi,1
TXN05411,USR931,11123.35,2025-03-11 08:00:00,payment,Cape Town,0
TXN05412,USR725,15267.21,2025-03-11 01:00:00,deposit,Nairobi,0
TXN05413,USR774,3193.99,2025-03-25 23:00:00,payment,Cape Town,0
TXN05414,USR577,47059.6,2025-03-30 21:00:00,deposit,Lagos,0
TXN05415,USR265,30675.2,2025-03-14 21:00:00,payment,Lagos,1
TXN05416,USR802,19656.63,2025-03-02 05:00:00,payment,Lagos,0
TXN05417,USR978,37355.34,2025-03-23 03:00:00,payment,Cape Town,0
TXN05418,USR331,46666.46,2025-03-10 17:00:00,deposit,Cape Town,1
TXN05419,USR773,37446.43,2025-03-26 23:00:00,deposit,Nairobi,0
TXN05420,USR683,29273.9,2025-03-05 05:00:00,payment,Nairobi,0
TXN05421,USR956,17259.8,2025-03-10 12:00:00,payment,Nairobi,0
TXN05422,USR974,12614.9,2025-03-01 16:00:00,withdrawal,Lagos,0
TXN05423,USR127,46912.63,2025-03-29 13:00:00,payment,Nairobi,0
TXN05424,USR546,35314.23,2025-03-26 12:00:00,deposit,Nairobi,1
TXN05425,USR695,5083.16,2025-03-12 07:00:00,payment,Cape Town,0
TXN05426,USR612,38998.52,2025-03-15 03:00:00,payment,Lagos,1
TXN05427,USR944,46187.16,2025-03-29 23:00:00,withdrawal,Lagos,0
TXN05428,USR471,5333.26,2025-03-17 17:00:00,withdrawal,Lagos,0
TXN05429,USR952,34224.87,2025-03-16 00:00:00,deposit,Nairobi,0
TXN05430,USR278,5946.65,2025-03-01 07:00:00,withdrawal,Lagos,0
TXN05431,USR317,2117.76,2025-03-10 10:00:00,withdrawal,Lagos,0
TXN05432,USR948,9874.05,2025-03-07 22:00:00,payment,Lagos,0
TXN05433,USR716,30801.96,2025-03-05 18:00:00,payment,Lagos,1
TXN05434,USR325,48137.61,2025-03-06 11:00:00,deposit,Nairobi,1
TXN05435,USR669,7109.07,2025-03-19 05:00:00,deposit,Nairobi,0
TXN05436,USR142,5651.66,2025-03-24 08:00:00,withdrawal,Cape Town,0
TXN05437,USR956,25783.41,2025-03-07 23:00:00,withdrawal,Cape Town,1
TXN05438,USR614,20203.55,2025-03-09 15:00:00,withdrawal,Nairobi,0
TXN05439,USR166,37280.9,2025-03-17 08:00:00,withdrawal,Cape Town,0
TXN05440,USR309,11257.5,2025-03-17 11:00:00,deposit,Lagos,0
TXN05441,USR459,41679.48,2025-03-03 12:00:00,deposit,Cape Town,0
TXN05442,USR578,7723.94,2025-03-24 01:00:00,payment,Nairobi,0
TXN05443,USR279,8519.17,2025-03-18 06:00:00,withdrawal,Nairobi,0
TXN05444,USR304,26617.99,2025-03-13 20:00:00,payment,Lagos,0
TXN05445,USR878,37787.45,2025-03-05 15:00:00,payment,Cape Town,0
TXN05446,USR533,43689.64,2025-03-20 08:00:00,payment,Cape Town,0
TXN05447,USR541,8665.87,2025-03-09 21:00:00,deposit,Lagos,0
TXN05448,USR132,16489.04,2025-03-09 17:00:00,payment,Lagos,0
TXN05449,USR502,32874.87,2025-03-16 20:00:00,payment,Cape Town,0
TXN05450,USR780,44133.95,2025-03-15 16:00:00,payment,Lagos,0
TXN05451,USR232,6366.58,2025-03-29 16:00:00,withdrawal,Lagos,0
TXN05452,USR277,24299.65,2025-03-28 07:00:00,payment,Lagos,0
TXN05453,USR144,27258.82,2025-03-06 10:00:00,payment,Lagos,0
TXN05454,USR822,46808.92,2025-03-17 07:00:00,withdrawal,Lagos,0
TXN05455,USR795,29501.12,2025-03-15 15:00:00,payment,Cape Town,0
TXN05456,USR668,14935.41,2025-03-12 07:00:00,deposit,Cape Town,0
TXN05457,USR912,27686.65,2025-03-29 00:00:00,payment,Nairobi,0
TXN05458,USR270,20058.97,2025-03-19 20:00:00,payment,Cape Town,0
TXN05459,USR284,6601.92,2025-03-03 06:00:00,deposit,Cape Town,0
TXN05460,USR178,6916.69,2025-03-17 14:00:00,payment,Cape Town,0
TXN05461,USR771,28853.2,2025-03-22 04:00:00,withdrawal,Cape Town,0
TXN05462,USR651,13889.43,2025-03-28 13:00:00,payment,Lagos,0
TXN05463,USR515,4307.7,2025-03-23 07:00:00,withdrawal,Nairobi,0
TXN05464,USR602,13759.95,2025-03-12 21:00:00,withdrawal,Cape Town,0
TXN05465,USR422,21618.22,2025-03-16 09:00:00,withdrawal,Nairobi,0
TXN05466,USR413,7089.84,2025-03-16 20:00:00,withdrawal,Nairobi,0
TXN05467,USR627,39224.77,2025-03-02 09:00:00,withdrawal,Nairobi,0
TXN05468,USR920,18490.68,2025-03-26 11:00:00,deposit,Lagos,0
TXN05469,USR788,11265.94,2025-03-15 03:00:00,withdrawal,Nairobi,0
TXN05470,USR531,42682.6,2025-03-19 03:00:00,deposit,Lagos,0
TXN05471,USR944,29427.78,2025-03-03 14:00:00,withdrawal,Nairobi,0
TXN05472,USR411,18788.19,2025-03-28 15:00:00,deposit,Nairobi,0
TXN05473,USR752,28568.89,2025-03-05 20:00:00,payment,Lagos,0
TXN05474,USR540,47104.53,2025-03-03 20:00:00,withdrawal,Lagos,0
TXN05475,USR253,10358.65,2025-03-14 15:00:00,deposit,Lagos,0
TXN05476,USR515,40856.18,2025-03-06 01:00:00,withdrawal,Nairobi,0
TXN05477,USR567,46593.79,2025-03-10 14:00:00,payment,Lagos,0
TXN05478,USR710,49727.77,2025-03-09 23:00:00,withdrawal,Nairobi,0
TXN05479,USR949,18178.2,2025-03-14 08:00:00,withdrawal,Cape Town,0
TXN05480,USR831,43874.86,2025-03-17 12:00:00,withdrawal,Nairobi,0
TXN05481,USR624,31888.07,2025-03-22 16:00:00,withdrawal,Cape Town,0
TXN05482,USR753,5239.03,2025-03-12 23:00:00,payment,Cape Town,1
TXN05483,USR697,44078.77,2025-03-15 10:00:00,withdrawal,Cape Town,1
TXN05484,USR321,18219.92,2025-03-04 11:00:00,deposit,Nairobi,0
TXN05485,USR720,45155.25,2025-03-01 19:00:00,payment,Cape Town,1
TXN05486,USR317,19223.39,2025-03-26 02:00:00,deposit,Lagos,0
TXN05487,USR259,42076.66,2025-03-30 21:00:00,payment,Nairobi,0
TXN05488,USR488,5476.99,2025-03-23 23:00:00,deposit,Cape Town,1
TXN05489,USR378,32965.56,2025-03-20 07:00:00,deposit,Lagos,0
TXN05490,USR868,27790.56,2025-03-15 04:00:00,payment,Cape Town,0
TXN05491,USR127,1010.87,2025-03-28 04:00:00,payment,Lagos,0
TXN05492,USR450,10599.37,2025-03-06 21:00:00,deposit,Nairobi,0
TXN05493,USR401,21079.55,2025-03-23 08:00:00,deposit,Nairobi,0
TXN05494,USR222,26394.21,2025-03-05 07:00:00,payment,Cape Town,0
TXN05495,USR329,5935.23,2025-03-16 22:00:00,deposit,Cape Town,0
TXN05496,USR992,8781.1,2025-03-25 13:00:00,deposit,Cape Town,0
TXN05497,USR533,1586.07,2025-03-07 11:00:00,deposit,Lagos,0
TXN05498,USR982,12976.63,2025-03-25 03:00:00,deposit,Nairobi,0
TXN05499,USR963,41584.28,2025-03-28 00:00:00,withdrawal,Nairobi,0
TXN05500,USR969,21226.67,2025-03-26 15:00:00,payment,Lagos,0
TXN05501,USR900,27516.52,2025-03-08 22:00:00,deposit,Nairobi,0
TXN05502,USR410,32211.54,2025-03-29 14:00:00,withdrawal,Cape Town,0
TXN05503,USR451,7957.56,2025-03-04 18:00:00,withdrawal,Cape Town,0
TXN05504,USR456,36050.66,2025-03-05 01:00:00,deposit,Cape Town,1
TXN05505,USR351,31318.26,2025-03-24 12:00:00,payment,Cape Town,0
TXN05506,USR438,15601.41,2025-03-01 00:00:00,deposit,Cape Town,0
TXN05507,USR134,49092.5,2025-03-05 20:00:00,payment,Nairobi,0
TXN05508,USR744,26627.71,2025-03-21 15:00:00,deposit,Cape Town,0
TXN05509,USR230,48395.35,2025-03-21 22:00:00,deposit,Lagos,0
TXN05510,USR239,47829.22,2025-03-24 14:00:00,payment,Lagos,0
TXN05511,USR377,44544.81,2025-03-10 08:00:00,withdrawal,Cape Town,0
TXN05512,USR242,22187.67,2025-03-29 23:00:00,deposit,Cape Town,0
TXN05513,USR569,8078.49,2025-03-05 09:00:00,withdrawal,Nairobi,0
TXN05514,USR216,32123.44,2025-03-07 08:00:00,payment,Cape Town,0
TXN05515,USR609,15329.28,2025-03-12 16:00:00,payment,Nairobi,0
TXN05516,USR894,38378.45,2025-03-14 16:00:00,withdrawal,Nairobi,0
TXN05517,USR758,26275.77,2025-03-13 14:00:00,deposit,Lagos,0
TXN05518,USR631,29681.02,2025-03-30 09:00:00,deposit,Lagos,0
TXN05519,USR101,42544.58,2025-03-30 05:00:00,deposit,Lagos,0
TXN05520,USR967,8214.77,2025-03-29 02:00:00,withdrawal,Nairobi,0
TXN05521,USR500,9685.32,2025-03-08 10:00:00,withdrawal,Lagos,0
TXN05522,USR437,3726.49,2025-03-27 07:00:00,withdrawal,Lagos,0
TXN05523,USR862,37087.0,2025-03-25 05:00:00,payment,Nairobi,0
TXN05524,USR349,38844.0,2025-03-29 11:00:00,withdrawal,Lagos,1
TXN05525,USR991,44793.3,2025-03-03 19:00:00,deposit,Nairobi,1
TXN05526,USR809,39032.44,2025-03-26 04:00:00,deposit,Lagos,0
TXN05527,USR133,24701.56,2025-03-28 18:00:00,deposit,Cape Town,0
TXN05528,USR960,36679.06,2025-03-19 16:00:00,deposit,Cape Town,1
TXN05529,USR471,49204.28,2025-03-10 04:00:00,withdrawal,Nairobi,0
TXN05530,USR657,26623.31,2025-03-04 06:00:00,deposit,Nairobi,0
TXN05531,USR276,28719.1,2025-03-17 00:00:00,withdrawal,Cape Town,0
TXN05532,USR124,32337.45,2025-03-13 20:00:00,payment,Nairobi,0
TXN05533,USR393,7814.64,2025-03-17 21:00:00,withdrawal,Cape Town,0
TXN05534,USR201,4386.28,2025-03-05 22:00:00,deposit,Nairobi,0
TXN05535,USR420,2892.87,2025-03-05 21:00:00,withdrawal,Nairobi,0
TXN05536,USR767,33926.0,2025-03-25 06:00:00,withdrawal,Cape Town,0
TXN05537,USR132,4586.05,2025-03-18 17:00:00,withdrawal,Cape Town,0
TXN05538,USR832,23693.09,2025-03-02 00:00:00,payment,Lagos,0
TXN05539,USR538,12356.97,2025-03-11 08:00:00,payment,Nairobi,0
TXN05540,USR156,4160.02,2025-03-18 12:00:00,deposit,Cape Town,0
TXN05541,USR475,31385.08,2025-03-03 17:00:00,withdrawal,Nairobi,0
TXN05542,USR379,23741.03,2025-03-23 03:00:00,withdrawal,Cape Town,0
TXN05543,USR424,20670.14,2025-03-13 01:00:00,withdrawal,Cape Town,0
TXN05544,USR292,24046.85,2025-03-23 00:00:00,withdrawal,Cape Town,0
TXN05545,USR866,12494.91,2025-03-11 06:00:00,deposit,Cape Town,0
TXN05546,USR214,29813.99,2025-03-24 22:00:00,payment,Cape Town,0
TXN05547,USR214,22759.68,2025-03-14 22:00:00,deposit,Cape Town,0
TXN05548,USR880,40789.52,2025-03-12 20:00:00,payment,Cape Town,0
TXN05549,USR108,47999.0,2025-03-30 07:00:00,withdrawal,Nairobi,1
TXN05550,USR245,8243.39,2025-03-24 12:00:00,deposit,Lagos,0
TXN05551,USR955,44807.89,2025-03-02 20:00:00,payment,Lagos,0
TXN05552,USR379,35305.47,2025-03-12 17:00:00,payment,Cape Town,0
TXN05553,USR655,3325.37,2025-03-29 14:00:00,payment,Nairobi,0
TXN05554,USR953,26569.05,2025-03-15 14:00:00,payment,Nairobi,0
TXN05555,USR867,42592.36,2025-03-29 01:00:00,withdrawal,Cape Town,1
TXN05556,USR912,32079.59,2025-03-15 19:00:00,payment,Nairobi,0
TXN05557,USR694,2451.59,2025-03-13 07:00:00,withdrawal,Cape Town,0
TXN05558,USR886,24274.59,2025-03-01 15:00:00,deposit,Cape Town,0
TXN05559,USR119,27413.86,2025-03-10 02:00:00,payment,Cape Town,0
TXN05560,USR303,18814.45,2025-03-06 07:00:00,withdrawal,Cape Town,0
TXN05561,USR436,8023.3,2025-03-02 14:00:00,payment,Nairobi,0
TXN05562,USR499,21448.25,2025-03-07 12:00:00,deposit,Cape Town,0
TXN05563,USR276,8357.35,2025-03-18 06:00:00,deposit,Lagos,0
TXN05564,USR918,25435.34,2025-03-05 22:00:00,deposit,Nairobi,0
TXN05565,USR852,8059.44,2025-03-24 18:00:00,deposit,Nairobi,0
TXN05566,USR308,35634.23,2025-03-02 19:00:00,payment,Nairobi,1
TXN05567,USR377,47085.33,2025-03-10 18:00:00,deposit,Lagos,0
TXN05568,USR985,29714.73,2025-03-07 10:00:00,withdrawal,Nairobi,0
TXN05569,USR207,44955.84,2025-03-07 23:00:00,payment,Cape Town,0
TXN05570,USR344,24554.1,2025-03-10 22:00:00,deposit,Nairobi,0
TXN05571,USR560,24071.21,2025-03-18 00:00:00,withdrawal,Cape Town,0
TXN05572,USR214,45245.23,2025-03-05 21:00:00,deposit,Cape Town,0
TXN05573,USR133,49511.11,2025-03-28 00:00:00,withdrawal,Nairobi,0
TXN05574,USR845,42577.82,2025-03-29 12:00:00,payment,Nairobi,0
TXN05575,USR990,13896.93,2025-03-27 13:00:00,deposit,Cape Town,0
TXN05576,USR251,5978.3,2025-03-01 18:00:00,withdrawal,Nairobi,0
TXN05577,USR666,27774.31,2025-03-10 03:00:00,withdrawal,Nairobi,0
TXN05578,USR945,6288.8,2025-03-22 03:00:00,withdrawal,Cape Town,0
TXN05579,USR777,16917.38,2025-03-09 15:00:00,deposit,Lagos,0
TXN05580,USR910,15430.67,2025-03-15 22:00:00,withdrawal,Cape Town,0
TXN05581,USR764,2303.37,2025-03-29 10:00:00,deposit,Nairobi,0
TXN05582,USR346,3812.56,2025-03-12 00:00:00,withdrawal,Nairobi,0
TXN05583,USR436,23881.16,2025-03-16 02:00:00,payment,Cape Town,0
TXN05584,USR484,16834.85,2025-03-27 13:00:00,payment,Nairobi,0
TXN05585,USR392,11510.53,2025-03-29 12:00:00,withdrawal,Lagos,0
TXN05586,USR663,28272.02,2025-03-14 18:00:00,deposit,Nairobi,0
TXN05587,USR494,2312.25,2025-03-21 23:00:00,withdrawal,Lagos,0
TXN05588,USR970,44508.6,2025-03-24 02:00:00,withdrawal,Nairobi,1
TXN05589,USR613,40101.15,2025-03-05 10:00:00,withdrawal,Cape Town,0
TXN05590,USR903,19984.31,2025-03-23 11:00:00,withdrawal,Nairobi,0
TXN05591,USR208,26781.9,2025-03-23 02:00:00,deposit,Cape Town,0
TXN05592,USR905,13194.0,2025-03-29 09:00:00,payment,Nairobi,0
TXN05593,USR384,21821.96,2025-03-03 11:00:00,withdrawal,Nairobi,0
TXN05594,USR348,16404.06,2025-03-13 18:00:00,deposit,Cape Town,0
TXN05595,USR393,25518.99,2025-03-21 22:00:00,deposit,Cape Town,0
TXN05596,USR549,14894.02,2025-03-17 15:00:00,payment,Lagos,0
TXN05597,USR234,20112.66,2025-03-21 15:00:00,withdrawal,Cape Town,0
TXN05598,USR188,36750.16,2025-03-27 06:00:00,withdrawal,Cape Town,1
TXN05599,USR610,30834.27,2025-03-23 13:00:00,withdrawal,Cape Town,0
TXN05600,USR987,16254.07,2025-03-08 06:00:00,deposit,Cape Town,0
TXN05601,USR965,37772.0,2025-03-20 02:00:00,withdrawal,Lagos,0
TXN05602,USR418,16637.73,2025-03-23 07:00:00,payment,Nairobi,0
TXN05603,USR312,1693.57,2025-03-22 19:00:00,payment,Lagos,0
TXN05604,USR615,19383.2,2025-03-21 18:00:00,deposit,Cape Town,0
TXN05605,USR174,25679.78,2025-03-09 08:00:00,withdrawal,Cape Town,0
TXN05606,USR967,15190.09,2025-03-22 09:00:00,payment,Nairobi,0
TXN05607,USR182,18199.71,2025-03-14 17:00:00,deposit,Nairobi,0
TXN05608,USR183,26452.16,2025-03-15 08:00:00,payment,Nairobi,0
TXN05609,USR403,35526.11,2025-03-09 19:00:00,deposit,Lagos,0
TXN05610,USR258,11023.05,2025-03-14 21:00:00,deposit,Lagos,0
TXN05611,USR521,13011.55,2025-03-10 09:00:00,payment,Cape Town,0
TXN05612,USR452,17520.36,2025-03-04 10:00:00,deposit,Lagos,0
TXN05613,USR726,35222.66,2025-03-06 01:00:00,deposit,Cape Town,0
TXN05614,USR808,31135.68,2025-03-23 10:00:00,withdrawal,Cape Town,1
TXN05615,USR476,25177.67,2025-03-08 00:00:00,payment,Nairobi,0
TXN05616,USR230,46974.64,2025-03-10 05:00:00,deposit,Lagos,1
TXN05617,USR417,22008.21,2025-03-20 07:00:00,deposit,Nairobi,0
TXN05618,USR107,5783.13,2025-03-20 05:00:00,payment,Cape Town,0
TXN05619,USR649,19221.61,2025-03-19 09:00:00,deposit,Lagos,0
TXN05620,USR982,10082.17,2025-03-28 00:00:00,payment,Nairobi,0
TXN05621,USR767,4368.94,2025-03-16 06:00:00,withdrawal,Nairobi,0
TXN05622,USR496,9727.13,2025-03-25 10:00:00,deposit,Cape Town,0
TXN05623,USR485,35335.0,2025-03-27 03:00:00,withdrawal,Nairobi,0
TXN05624,USR696,12485.91,2025-03-02 20:00:00,payment,Nairobi,0
TXN05625,USR628,32808.28,2025-03-24 11:00:00,deposit,Cape Town,0
TXN05626,USR448,15764.25,2025-03-12 16:00:00,payment,Cape Town,0
TXN05627,USR137,36205.41,2025-03-04 01:00:00,deposit,Nairobi,0
TXN05628,USR297,8998.43,2025-03-17 01:00:00,deposit,Lagos,0
TXN05629,USR957,16141.94,2025-03-12 20:00:00,withdrawal,Nairobi,0
TXN05630,USR180,46010.67,2025-03-04 08:00:00,withdrawal,Cape Town,0
TXN05631,USR150,37839.79,2025-03-24 16:00:00,payment,Lagos,0
TXN05632,USR324,10074.89,2025-03-09 06:00:00,withdrawal,Nairobi,0
TXN05633,USR402,1892.83,2025-03-05 05:00:00,payment,Nairobi,0
TXN05634,USR845,47927.75,2025-03-28 08:00:00,deposit,Lagos,1
TXN05635,USR955,44512.36,2025-03-08 22:00:00,deposit,Lagos,0
TXN05636,USR202,29509.05,2025-03-30 08:00:00,withdrawal,Lagos,0
