"transaction_id","amount","hour","region","account_age_days","failed_attempts","type","user_fraud_count","is_fraud"
"TXN06163","15547.62","18","Cape Town",172,"0","withdrawal","0",False
"TXN06164","45244.75","3","Nairobi",74,"0","deposit","3",True
"TXN06165","44073.96","13","Lagos",361,"0","deposit","2",False
"TXN06166","35546.11","19","Lagos",217,"0","deposit","1",False
"TXN06167","42628.92","4","Nairobi",307,"0","payment","0",False
"TXN06168","14813.55","6","Lagos",300,"0","payment","1",False
"TXN06169","31595.38","18","Cape Town",356,"0","withdrawal","2",False
"TXN06170","44172.99","16","Lagos",100,"0","withdrawal","1",False
"TXN06171","16964.67","9","Nairobi",83,"0","payment","2",False
"TXN06172","13478.82","15","Nairobi",250,"0","deposit","2",False
"TXN06173","26504.18","13","Lagos",47,"0","deposit","3",False
"TXN06174","39025.93","17","Cape Town",323,"0","payment","4",False
"TXN06175","25132.87","6","Lagos",113,"0","payment","3",False
"TXN06176","31037.90","5","Lagos",93,"0","deposit","3",False
"TXN06177","15061.97","2","Lagos",202,"0","deposit","2",False
"TXN06178","14635.98","5","Nairobi",202,"0","deposit","2",False
"TXN06179","37547.69","20","Lagos",286,"0","withdrawal","1",False
"TXN06180","9617.96","23","Cape Town",289,"0","payment","2",False
"TXN06181","24264.84","15","Cape Town",55,"0","payment","1",False
"TXN06182","23924.64","18","Nairobi",328,"0","withdrawal","2",False
"TXN06183","18243.04","2","Cape Town",134,"0","payment","3",False
"TXN06184","30039.55","5","Nairobi",181,"0","payment","3",False
"TXN06185","36088.25","1","Nairobi",343,"0","payment","2",False
"TXN06186","21133.84","20","Lagos",63,"0","payment","4",False
"TXN06187","21959.24","18","Lagos",137,"0","payment","0",False
"TXN06188","8450.10","22","Lagos",137,"0","payment","2",False
"TXN06189","15441.16","15","Cape Town",213,"0","payment","2",False
"TXN06190","48510.05","15","Nairobi",320,"0","withdrawal","4",True
"TXN06191","21660.23","4","Nairobi",124,"0","payment","2",False
"TXN06192","23556.52","20","Lagos",155,"0","payment","2",False
"TXN06193","46859.24","20","Nairobi",280,"0","payment","1",False
"TXN06194","13789.31","7","Nairobi",48,"0","deposit","4",False
"TXN06195","35390.40","10","Cape Town",107,"0","withdrawal","1",False
"TXN06196","46298.82","19","Cape Town",133,"0","deposit","1",False
"TXN06197","44029.31","2","Nairobi",353,"0","withdrawal","0",False
"TXN06198","28980.50","3","Cape Town",326,"0","withdrawal","0",False
"TXN06199","30083.04","14","Cape Town",174,"0","deposit","1",False
"TXN06200","47566.22","21","Cape Town",156,"0","payment","0",False
"TXN06201","3255.26","2","Nairobi",285,"0","withdrawal","0",False
"TXN06202","31387.98","4","Cape Town",109,"0","withdrawal","4",True
"TXN06203","42831.55","8","Cape Town",183,"0","deposit","1",True
"TXN06204","38285.86","7","Cape Town",88,"0","deposit","0",False
"TXN06205","22236.05","2","Cape Town",313,"0","withdrawal","2",False
"TXN06206","27665.45","7","Lagos",166,"0","withdrawal","2",False
"TXN06207","6906.11","19","Nairobi",63,"0","deposit","0",False
"TXN06208","22847.27","12","Cape Town",326,"0","withdrawal","0",False
"TXN06209","46608.15","13","Nairobi",109,"0","withdrawal","4",False
"TXN06210","2502.47","3","Cape Town",315,"0","withdrawal","1",False
"TXN06211","47853.48","17","Cape Town",72,"0","payment","0",False
"TXN06212","5869.14","12","Nairobi",231,"0","deposit","2",False
"TXN06213","12033.56","10","Lagos",166,"0","deposit","2",False
"TXN06214","30883.34","0","Nairobi",64,"0","deposit","1",True
"TXN06215","10159.72","16","Nairobi",178,"0","withdrawal","3",False
"TXN06216","2582.63","3","Nairobi",31,"0","deposit","1",False
"TXN06217","33179.51","19","Cape Town",252,"0","payment","3",False
"TXN06218","11489.80","20","Cape Town",310,"0","payment","0",False
"TXN06219","8562.46","19","Nairobi",267,"0","withdrawal","2",False
"TXN06220","18902.77","21","Lagos",96,"0","payment","1",False
"TXN06221","8316.02","23","Cape Town",63,"1","payment","0",False
"TXN06222","15131.75","22","Lagos",302,"0","withdrawal","1",False
"TXN06223","30908.30","11","Cape Town",153,"0","payment","0",False
"TXN06224","34587.32","16","Lagos",66,"0","withdrawal","1",False
"TXN06225","3509.95","6","Cape Town",308,"0","deposit","1",False
"TXN06226","34620.73","21","Cape Town",223,"0","deposit","1",True
"TXN06227","30416.73","1","Nairobi",30,"0","deposit","0",False
"TXN06228","13435.92","4","Lagos",56,"0","deposit","1",False
"TXN06229","24913.01","1","Lagos",289,"0","withdrawal","1",False
"TXN06230","10005.71","19","Cape Town",173,"0","deposit","2",False
"TXN06231","30177.02","12","Cape Town",362,"0","deposit","3",False
"TXN06232","40946.70","20","Nairobi",192,"0","payment","4",True
"TXN06233","13947.17","23","Cape Town",65,"0","deposit","3",True
"TXN06234","17817.77","22","Nairobi",129,"0","payment","4",False
"TXN06235","10968.77","2","Lagos",150,"0","payment","5",False
"TXN06236","49437.71","1","Nairobi",313,"0","withdrawal","2",False
"TXN06237","44650.10","12","Nairobi",87,"0","payment","2",True
"TXN06238","48187.27","21","Lagos",268,"0","payment","1",True
"TXN06239","28495.35","15","Nairobi",269,"0","deposit","1",False
"TXN06240","18081.72","14","Cape Town",357,"0","deposit","0",False
"TXN06241","30110.66","5","Nairobi",45,"0","payment","2",False
"TXN06242","13581.70","6","Lagos",104,"0","payment","1",False
"TXN06243","22008.22","23","Cape Town",325,"1","payment","1",False
"TXN06244","15372.96","14","Lagos",207,"0","withdrawal","1",False
"TXN06245","17816.07","22","Lagos",118,"0","deposit","0",False
"TXN06246","8374.04","4","Cape Town",68,"0","deposit","3",False
"TXN06247","27180.48","16","Cape Town",263,"0","withdrawal","1",False
"TXN06248","28051.01","15","Cape Town",200,"0","payment","1",False
"TXN06249","10713.85","10","Nairobi",109,"0","deposit","2",False
"TXN06250","4047.89","22","Lagos",136,"0","payment","3",False
"TXN06251","47161.76","20","Lagos",66,"0","withdrawal","0",False
"TXN06252","21106.48","14","Cape Town",356,"0","payment","1",False
"TXN06253","23979.23","9","Nairobi",350,"0","payment","0",False
"TXN06254","11570.84","16","Nairobi",45,"0","withdrawal","2",False
"TXN06255","49815.66","9","Cape Town",238,"0","withdrawal","2",True
"TXN06256","12877.91","18","Cape Town",120,"0","deposit","0",False
"TXN06257","6297.97","23","Nairobi",306,"0","payment","1",False
"TXN06258","44070.28","18","Nairobi",102,"0","deposit","3",False
"TXN06259","8826.74","2","Lagos",68,"0","deposit","5",False
"TXN06260","17211.62","20","Nairobi",334,"0","payment","0",False
"TXN06261","40541.65","1","Cape Town",152,"0","deposit","0",False
"TXN06262","24114.81","5","Nairobi",284,"0","payment","2",False
"TXN06263","41123.22","16","Cape Town",183,"0","withdrawal","2",True
"TXN06264","37311.17","0","Nairobi",215,"0","payment","3",False
"TXN06265","2050.63","21","Lagos",223,"0","deposit","0",False
"TXN06266","33314.41","22","Nairobi",336,"0","payment","1",False
"TXN06267","6335.97","11","Nairobi",141,"0","deposit","0",False
"TXN06268","10438.45","18","Nairobi",121,"0","deposit","0",False
"TXN06269","19697.06","14","Cape Town",230,"0","payment","2",False
"TXN06270","47555.93","7","Cape Town",241,"0","payment","2",False
"TXN06271","13372.08","23","Nairobi",328,"0","payment","1",False
"TXN06272","9224.56","13","Cape Town",312,"0","deposit","2",False
"TXN06273","40346.88","15","Nairobi",107,"0","withdrawal","1",False
"TXN06274","1903.27","9","Cape Town",343,"0","payment","1",False
"TXN06275","12774.91","14","Nairobi",356,"0","withdrawal","0",False
"TXN06276","48531.04","0","Cape Town",308,"0","payment","0",False
"TXN06277","8782.24","22","Nairobi",44,"0","deposit","0",False
"TXN06278","49205.43","7","Cape Town",364,"0","withdrawal","0",False
"TXN06279","6156.25","2","Cape Town",103,"0","deposit","0",False
"TXN06280","42608.09","8","Lagos",45,"0","payment","2",False
"TXN06281","47808.72","10","Nairobi",171,"0","withdrawal","1",False
"TXN06282","5852.35","3","Cape Town",48,"0","withdrawal","4",False
"TXN06283","21154.39","8","Lagos",212,"0","payment","1",False
"TXN06284","13860.87","10","Nairobi",280,"0","deposit","1",False
"TXN06285","17832.14","17","Cape Town",222,"0","withdrawal","0",False
"TXN06286","9560.51","11","Lagos",267,"0","payment","2",False
"TXN06287","46565.58","19","Cape Town",105,"0","payment","2",True
"TXN06288","37166.89","23","Nairobi",61,"0","withdrawal","3",False
"TXN06289","29122.70","8","Nairobi",256,"0","withdrawal","0",False
"TXN06290","22538.20","10","Lagos",55,"0","payment","2",False
"TXN06291","36035.84","5","Cape Town",286,"2","withdrawal","1",False
"TXN06292","35487.02","8","Lagos",73,"0","deposit","3",False
"TXN06293","35556.91","18","Cape Town",64,"0","payment","0",False
"TXN06294","26298.83","15","Nairobi",48,"0","withdrawal","4",False
"TXN06295","16312.33","19","Cape Town",327,"0","withdrawal","2",False
"TXN06296","3182.72","5","Lagos",216,"0","deposit","3",False
"TXN06297","33682.44","6","Nairobi",179,"0","deposit","0",False
"TXN06298","1310.14","17","Lagos",176,"0","deposit","1",False
"TXN06299","20514.55","7","Nairobi",226,"0","payment","1",False
"TXN06300","2556.96","8","Cape Town",328,"0","deposit","0",False
"TXN06301","10826.79","20","Nairobi",184,"0","withdrawal","1",False
"TXN06302","36060.58","21","Cape Town",230,"0","deposit","2",True
"TXN06303","9001.39","12","Nairobi",269,"0","withdrawal","1",False
"TXN06304","1412.25","9","Lagos",74,"0","withdrawal","3",False
"TXN06305","4730.36","19","Nairobi",252,"0","payment","0",False
"TXN06306","48451.93","15","Nairobi",216,"0","payment","3",False
"TXN06307","8573.76","20","Lagos",145,"0","withdrawal","0",False
"TXN06308","25974.20","14","Lagos",231,"0","withdrawal","3",False
"TXN06309","33140.76","10","Cape Town",351,"0","payment","2",False
"TXN06310","6045.40","5","Cape Town",285,"0","payment","0",False
"TXN06311","23733.29","9","Cape Town",106,"0","payment","2",False
"TXN06312","4032.85","19","Lagos",116,"0","payment","2",False
"TXN06313","36955.64","10","Lagos",102,"0","deposit","4",True
"TXN06314","24570.91","3","Nairobi",134,"0","deposit","3",False
"TXN06315","27392.73","5","Cape Town",333,"0","deposit","3",False
"TXN06316","16957.06","1","Nairobi",271,"0","deposit","1",False
"TXN06317","38700.18","3","Cape Town",52,"0","deposit","2",True
"TXN06318","46064.92","0","Nairobi",364,"0","withdrawal","1",False
"TXN06319","41298.06","10","Nairobi",46,"0","withdrawal","2",False
"TXN06320","23425.24","14","Cape Town",100,"0","deposit","0",False
"TXN06321","46326.30","17","Lagos",289,"0","payment","2",False
"TXN06322","11268.07","15","Nairobi",318,"0","deposit","0",False
"TXN06323","4803.18","1","Cape Town",111,"0","payment","3",False
"TXN06324","47583.77","11","Nairobi",150,"0","payment","1",True
"TXN06325","20062.64","16","Lagos",231,"0","withdrawal","3",False
"TXN06326","45757.94","20","Cape Town",82,"0","withdrawal","0",False
"TXN06327","43935.34","5","Lagos",70,"0","deposit","1",True
"TXN06328","27059.56","16","Cape Town",98,"0","payment","4",False
"TXN06329","14477.36","8","Lagos",63,"0","deposit","1",False
"TXN06330","36542.43","4","Cape Town",147,"0","deposit","2",False
"TXN06331","18742.97","17","Cape Town",208,"0","deposit","1",False
"TXN06332","44627.01","6","Nairobi",99,"0","payment","2",False
"TXN06333","32074.09","11","Cape Town",315,"0","withdrawal","5",False
"TXN06334","6736.03","1","Cape Town",140,"0","payment","0",False
"TXN06335","4148.18","8","Lagos",362,"0","deposit","1",False
"TXN06336","23103.98","22","Cape Town",48,"0","deposit","4",False
"TXN06337","3705.57","11","Lagos",134,"0","deposit","0",False
"TXN06338","14530.44","13","Nairobi",136,"0","deposit","3",False
"TXN06339","1147.81","3","Nairobi",134,"0","withdrawal","3",False
"TXN06340","44625.20","13","Lagos",143,"0","payment","1",False
"TXN06341","42468.85","6","Lagos",83,"0","deposit","2",True
"TXN06342","23829.77","2","Nairobi",33,"0","deposit","0",False
"TXN06343","7161.41","1","Lagos",308,"0","deposit","3",False
"TXN06344","28582.91","5","Lagos",30,"0","deposit","0",False
"TXN06345","12264.35","20","Cape Town",197,"0","withdrawal","1",False
"TXN06346","44898.28","17","Lagos",305,"0","withdrawal","0",False
"TXN06347","34594.30","11","Cape Town",162,"0","deposit","2",True
"TXN06348","22638.66","21","Cape Town",64,"0","payment","1",False
"TXN06349","2373.97","22","Lagos",236,"0","deposit","0",False
"TXN06350","30660.27","17","Cape Town",279,"0","payment","0",False
"TXN06351","20539.94","11","Nairobi",90,"0","payment","0",False
"TXN06352","37984.36","2","Cape Town",177,"0","withdrawal","1",False
"TXN06353","44032.18","8","Lagos",244,"0","deposit","4",False
"TXN06354","36481.92","6","Lagos",68,"0","deposit","1",False
"TXN06355","41426.33","15","Nairobi",44,"0","withdrawal","0",False
"TXN06356","45779.94","3","Lagos",197,"0","withdrawal","0",False
"TXN06357","26417.54","11","Cape Town",242,"0","payment","4",False
"TXN06358","8511.82","19","Cape Town",185,"0","withdrawal","2",False
"TXN06359","29532.16","15","Nairobi",153,"0","payment","0",False
"TXN06360","7861.00","9","Nairobi",262,"0","deposit","1",False
"TXN06361","43541.73","14","Lagos",140,"0","withdrawal","2",False
"TXN06362","43507.47","8","Lagos",239,"0","deposit","0",False
"TXN06363","7062.10","12","Lagos",279,"0","deposit","2",False
"TXN06364","42520.40","19","Cape Town",183,"0","withdrawal","3",False
"TXN06365","27756.34","9","Lagos",335,"0","withdrawal","2",False
"TXN06366","13126.48","16","Nairobi",216,"0","deposit","0",False
"TXN06367","27149.30","7","Lagos",341,"0","deposit","3",False
"TXN06368","46952.00","16","Lagos",280,"0","payment","1",False
"TXN06369","3408.13","23","Cape Town",276,"0","withdrawal","1",False
"TXN06370","9434.38","5","Nairobi",360,"0","deposit","2",False
"TXN06371","30330.29","22","Nairobi",92,"0","payment","1",False
"TXN06372","44136.36","2","Nairobi",183,"0","withdrawal","2",True
"TXN06373","49854.82","2","Lagos",260,"0","withdrawal","2",True
"TXN06374","15208.43","0","Nairobi",263,"0","deposit","0",False
"TXN06375","4983.96","7","Lagos",285,"0","payment","5",False
"TXN06376","32073.92","15","Cape Town",161,"0","deposit","1",False
"TXN06377","8956.93","7","Cape Town",88,"0","deposit","1",False
"TXN06378","22038.68","7","Lagos",339,"0","payment","2",False
"TXN06379","9549.27","20","Lagos",72,"0","deposit","2",False
"TXN06380","21106.57","6","Nairobi",341,"0","withdrawal","3",False
"TXN06381","3594.04","21","Lagos",61,"0","deposit","1",False
"TXN06382","29821.09","15","Cape Town",189,"0","payment","3",False
"TXN06383","33331.97","22","Lagos",356,"0","payment","2",False
"TXN06384","8787.36","14","Lagos",256,"0","deposit","1",False
"TXN06385","39145.16","7","Lagos",130,"0","deposit","3",True
"TXN06386","4194.09","13","Lagos",172,"0","payment","0",False
"TXN06387","34144.30","1","Cape Town",161,"0","payment","0",False
"TXN06388","29880.61","19","Lagos",300,"0","payment","1",False
"TXN06389","36775.18","21","Lagos",58,"0","payment","3",False
"TXN06390","1062.17","1","Lagos",68,"0","deposit","1",False
"TXN06391","36659.27","10","Cape Town",353,"0","payment","1",False
"TXN06392","3406.01","14","Nairobi",147,"0","withdrawal","2",False
"TXN06393","8940.18","14","Nairobi",312,"0","deposit","2",False
"TXN06394","49551.33","3","Lagos",34,"0","deposit","1",True
"TXN06395","49140.17","14","Nairobi",272,"0","deposit","4",True
"TXN06396","49678.74","4","Lagos",105,"0","withdrawal","2",False
"TXN06397","17353.71","5","Nairobi",68,"0","payment","2",False
"TXN06398","3336.28","22","Nairobi",102,"0","withdrawal","1",False
"TXN06399","46821.92","19","Cape Town",57,"0","payment","2",False
"TXN06400","37304.43","5","Cape Town",268,"0","deposit","0",False
"TXN06401","28785.84","2","Nairobi",66,"0","deposit","1",False
"TXN06402","1864.76","8","Cape Town",130,"0","deposit","3",False
"TXN06403","49193.66","20","Lagos",317,"0","deposit","2",True
"TXN06404","11244.34","22","Lagos",345,"0","withdrawal","0",False
"TXN06405","14399.76","22","Cape Town",137,"0","payment","2",False
"TXN06406","23223.93","2","Cape Town",307,"0","payment","3",False
"TXN06407","6313.64","22","Nairobi",32,"0","withdrawal","0",False
"TXN06408","5326.65","21","Lagos",89,"0","deposit","1",False
"TXN06409","24493.22","22","Lagos",262,"0","payment","0",False
"TXN06410","44330.22","20","Nairobi",249,"0","deposit","3",False
"TXN06411","18768.45","4","Nairobi",343,"0","deposit","2",False
"TXN06412","17738.07","14","Nairobi",88,"0","withdrawal","1",False
"TXN06413","22181.46","21","Lagos",213,"0","deposit","4",False
"TXN06414","4072.63","4","Nairobi",31,"0","deposit","0",False
"TXN06415","47730.81","19","Nairobi",259,"0","deposit","1",False
"TXN06416","18991.02","7","Nairobi",236,"0","payment","0",False
"TXN06417","35769.10","18","Cape Town",124,"0","deposit","3",True
"TXN06418","41437.97","15","Cape Town",105,"0","withdrawal","3",True
"TXN06419","18218.56","4","Nairobi",106,"0","payment","1",False
"TXN06420","11905.64","3","Lagos",201,"0","withdrawal","4",False
"TXN06421","5191.93","6","Lagos",283,"0","payment","2",False
"TXN06422","25842.97","5","Nairobi",192,"0","withdrawal","1",False
"TXN06423","45736.91","4","Lagos",249,"0","withdrawal","1",True
"TXN06424","20318.62","21","Nairobi",360,"0","deposit","2",False
"TXN06425","37910.16","15","Cape Town",229,"0","payment","0",False
"TXN06426","35804.87","15","Nairobi",320,"0","payment","1",True
"TXN06427","49534.47","22","Cape Town",162,"0","payment","2",False
"TXN06428","45486.06","4","Lagos",108,"0","payment","2",False
"TXN06429","48536.76","12","Nairobi",107,"0","payment","2",False
"TXN06430","44138.61","17","Cape Town",135,"0","payment","2",False
"TXN06431","25577.71","3","Cape Town",231,"0","deposit","0",False
"TXN06432","21524.57","3","Lagos",310,"0","deposit","1",False
"TXN06433","28122.04","10","Cape Town",308,"0","payment","0",False
"TXN06434","43461.64","4","Nairobi",66,"0","payment","1",False
"TXN06435","12052.01","14","Nairobi",245,"0","deposit","1",False
"TXN06436","16367.37","22","Cape Town",350,"0","payment","4",False
"TXN06437","21701.24","5","Cape Town",277,"0","payment","1",False
"TXN06438","33146.31","4","Cape Town",121,"0","withdrawal","0",False
"TXN06439","25191.86","9","Cape Town",328,"0","deposit","2",False
"TXN06440","43786.93","11","Cape Town",157,"0","deposit","2",True
"TXN06441","41059.96","5","Nairobi",129,"0","payment","4",True
"TXN06442","38423.13","10","Cape Town",353,"0","payment","1",False
"TXN06443","8276.85","13","Cape Town",35,"0","payment","3",False
"TXN06444","40296.29","13","Nairobi",318,"0","withdrawal","3",True
"TXN06445","23715.25","10","Cape Town",130,"0","withdrawal","1",False
"TXN06446","29231.38","15","Lagos",185,"0","withdrawal","2",False
"TXN06447","35905.71","23","Nairobi",149,"0","withdrawal","3",True
"TXN06448","2354.33","19","Lagos",99,"0","payment","2",False
"TXN06449","32444.14","22","Nairobi",165,"0","withdrawal","1",True
"TXN06450","38588.80","19","Nairobi",263,"0","withdrawal","2",False
"TXN06451","7595.21","6","Cape Town",124,"0","deposit","2",False
"TXN06452","7057.91","20","Cape Town",74,"0","deposit","1",False
"TXN06453","20026.48","1","Lagos",151,"0","withdrawal","1",False
"TXN06454","47562.94","6","Lagos",82,"0","deposit","1",False
"TXN06455","33703.39","8","Cape Town",247,"0","withdrawal","1",False
"TXN06456","46790.39","10","Nairobi",132,"0","withdrawal","2",False
"TXN06457","17705.32","14","Lagos",78,"0","withdrawal","0",False
"TXN06458","15020.54","9","Cape Town",355,"0","withdrawal","2",False
"TXN06459","47762.96","19","Nairobi",246,"1","payment","4",True
"TXN06460","35683.53","14","Cape Town",193,"0","withdrawal","1",True
"TXN06461","26400.40","8","Lagos",260,"0","withdrawal","2",False
"TXN06462","18708.93","7","Lagos",235,"0","withdrawal","0",False
"TXN06463","9249.35","18","Cape Town",103,"0","payment","2",False
"TXN06464","31112.09","16","Nairobi",283,"0","withdrawal","2",False
"TXN06465","16901.84","7","Nairobi",199,"2","withdrawal","3",False
"TXN06466","35731.57","3","Lagos",361,"0","payment","2",True
"TXN06467","19701.66","9","Lagos",64,"0","deposit","0",False
"TXN06468","35712.33","6","Cape Town",96,"0","withdrawal","2",False
"TXN06469","16748.77","23","Lagos",241,"0","deposit","2",False
"TXN06470","22941.96","4","Nairobi",217,"0","deposit","0",False
"TXN06471","49381.49","18","Lagos",100,"0","deposit","1",False
"TXN06472","4570.61","3","Cape Town",147,"0","payment","1",False
"TXN06473","23165.80","16","Nairobi",224,"0","withdrawal","0",False
"TXN06474","7038.86","19","Lagos",351,"0","withdrawal","2",False
"TXN06475","15491.49","23","Cape Town",94,"0","withdrawal","4",True
"TXN06476","6513.70","13","Nairobi",52,"0","payment","2",False
"TXN06477","2938.29","13","Cape Town",85,"0","deposit","0",False
"TXN06478","42903.30","6","Lagos",106,"0","deposit","1",False
"TXN06479","39577.23","8","Cape Town",230,"0","deposit","1",False
"TXN06480","24319.07","9","Nairobi",126,"0","deposit","2",False
"TXN06481","19782.98","3","Nairobi",54,"0","withdrawal","1",False
"TXN06482","47803.64","14","Nairobi",137,"0","payment","2",True
"TXN06483","44315.71","14","Nairobi",320,"0","payment","1",True
"TXN06484","37809.21","22","Nairobi",261,"0","deposit","0",False
"TXN06485","4553.56","13","Cape Town",330,"0","deposit","1",False
"TXN06486","44859.65","8","Cape Town",249,"0","deposit","3",True
"TXN06487","12040.53","9","Nairobi",171,"0","deposit","1",False
"TXN06488","10958.25","16","Cape Town",130,"0","payment","3",False
"TXN06489","32438.90","4","Nairobi",266,"0","withdrawal","2",False
"TXN06490","49987.51","16","Cape Town",112,"0","payment","1",False
"TXN06491","18624.00","15","Cape Town",173,"0","deposit","0",False
"TXN06492","18831.98","2","Cape Town",263,"0","payment","2",False
"TXN06493","49962.32","9","Lagos",243,"0","deposit","2",True
"TXN06494","14158.61","22","Cape Town",343,"0","withdrawal","2",False
"TXN06495","19454.08","12","Cape Town",202,"0","withdrawal","1",False
"TXN06496","35611.03","21","Lagos",199,"0","deposit","3",False
"TXN06497","33064.15","6","Nairobi",182,"0","deposit","2",True
"TXN06498","9178.52","18","Cape Town",153,"0","deposit","3",False
"TXN06499","15168.81","13","Nairobi",357,"0","withdrawal","2",False
"TXN06500","36982.31","14","Lagos",40,"0","deposit","2",True
"TXN06501","40010.44","0","Cape Town",37,"0","deposit","4",True
"TXN06502","38888.33","3","Cape Town",175,"0","deposit","3",True
"TXN06503","28303.72","7","Cape Town",338,"0","deposit","1",False
"TXN06504","35797.20","0","Nairobi",43,"0","payment","1",False
"TXN06505","7929.70","14","Nairobi",324,"2","withdrawal","4",False
"TXN06506","6664.51","3","Lagos",345,"0","payment","0",False
"TXN06507","20978.71","21","Cape Town",350,"0","withdrawal","4",False
"TXN06508","25156.42","17","Cape Town",55,"0","payment","1",False
"TXN06509","42143.74","2","Nairobi",279,"0","payment","1",False
"TXN06510","14852.52","18","Nairobi",140,"0","deposit","0",False
"TXN06511","12510.37","0","Cape Town",215,"0","withdrawal","3",False
"TXN06512","38456.83","3","Cape Town",324,"0","withdrawal","3",True
"TXN06513","36701.14","22","Cape Town",360,"0","withdrawal","2",True
"TXN06514","12656.09","9","Nairobi",153,"0","deposit","0",False
"TXN06515","46369.30","7","Nairobi",174,"0","withdrawal","1",False
"TXN06516","33735.92","22","Lagos",114,"0","payment","5",False
"TXN06517","38832.55","14","Lagos",133,"0","withdrawal","1",False
"TXN06518","9536.00","1","Cape Town",72,"1","payment","0",False
"TXN06519","1659.23","2","Cape Town",299,"0","deposit","2",False
"TXN06520","10385.10","21","Cape Town",58,"0","deposit","3",False
"TXN06521","40497.85","3","Nairobi",97,"0","withdrawal","4",False
"TXN06522","14219.42","16","Cape Town",64,"0","deposit","1",False
"TXN06523","11760.49","15","Nairobi",327,"0","payment","2",False
"TXN06524","22741.82","17","Lagos",36,"0","deposit","1",False
"TXN06525","1592.41","15","Cape Town",283,"0","deposit","2",False
"TXN06526","8983.01","23","Nairobi",338,"0","payment","2",False
"TXN06527","41031.44","3","Cape Town",162,"0","deposit","2",False
"TXN06528","14066.02","9","Cape Town",90,"0","payment","0",False
"TXN06529","20536.89","1","Cape Town",181,"0","payment","3",False
"TXN06530","49611.12","20","Nairobi",362,"0","withdrawal","1",True
"TXN06531","30376.38","11","Cape Town",323,"0","withdrawal","4",False
"TXN06532","4331.24","0","Nairobi",310,"0","payment","1",False
"TXN06533","4329.97","22","Lagos",152,"0","payment","1",False
"TXN06534","35625.84","21","Cape Town",211,"0","deposit","0",False
"TXN06535","35952.12","2","Lagos",192,"0","deposit","1",False
"TXN06536","47097.88","15","Cape Town",186,"0","deposit","2",True
"TXN06537","38435.43","3","Nairobi",299,"0","deposit","4",False
"TXN06538","37861.26","6","Lagos",326,"0","payment","0",False
"TXN06539","33093.18","6","Lagos",72,"0","payment","2",True
"TXN06540","44232.33","2","Nairobi",120,"0","payment","0",False
"TXN06541","11139.38","16","Nairobi",249,"0","deposit","2",False
"TXN06542","25661.42","10","Nairobi",227,"0","payment","1",False
"TXN06543","2181.86","19","Cape Town",203,"0","withdrawal","2",False
"TXN06544","25695.78","21","Lagos",202,"0","payment","2",False
"TXN06545","16738.56","18","Cape Town",105,"0","withdrawal","3",False
"TXN06546","20344.60","0","Lagos",129,"0","withdrawal","4",False
"TXN06547","6254.16","20","Lagos",205,"0","deposit","2",False
"TXN06548","8465.02","12","Lagos",55,"0","withdrawal","1",False
"TXN06549","39249.89","3","Nairobi",165,"0","withdrawal","1",False
"TXN06550","31027.48","6","Cape Town",133,"0","payment","1",False
"TXN06551","22966.60","12","Nairobi",44,"0","deposit","0",False
"TXN06552","23628.96","20","Nairobi",248,"0","deposit","4",False
"TXN06553","21068.87","15","Cape Town",31,"0","payment","0",False
"TXN06554","7960.68","22","Cape Town",135,"0","payment","1",False
"TXN06555","38554.03","19","Nairobi",31,"0","payment","2",True
"TXN06556","4672.55","13","Cape Town",82,"0","payment","0",False
"TXN06557","7842.35","17","Lagos",360,"0","withdrawal","2",False
"TXN06558","20179.06","16","Lagos",274,"0","payment","0",False
"TXN06559","1136.75","17","Cape Town",188,"0","withdrawal","3",False
"TXN06560","34664.90","2","Cape Town",59,"0","withdrawal","0",False
"TXN06561","11513.22","13","Lagos",244,"0","withdrawal","3",False
"TXN06562","28189.72","16","Cape Town",203,"0","withdrawal","2",False
"TXN06563","5659.34","8","Lagos",126,"0","payment","0",False
"TXN06564","11720.01","15","Nairobi",108,"0","deposit","1",False
"TXN06565","4822.21","14","Lagos",105,"0","payment","3",False
"TXN06566","24654.07","6","Cape Town",51,"0","deposit","1",False
"TXN06567","15020.33","23","Cape Town",354,"0","payment","6",True
"TXN06568","14702.81","7","Cape Town",250,"0","payment","2",False
"TXN06569","49288.59","3","Lagos",83,"0","payment","1",True
"TXN06570","1441.91","4","Lagos",141,"0","payment","0",False
"TXN06571","12023.94","10","Lagos",205,"0","withdrawal","2",False
"TXN06572","28689.91","16","Lagos",328,"0","payment","0",False
"TXN06573","6655.45","19","Cape Town",276,"0","withdrawal","1",False
"TXN06574","47900.24","10","Cape Town",358,"0","payment","4",True
"TXN06575","27580.80","7","Lagos",304,"0","withdrawal","2",False
"TXN06576","27575.81","9","Cape Town",134,"0","deposit","0",False
"TXN06577","34201.15","4","Cape Town",264,"0","payment","1",False
"TXN06578","12381.51","15","Nairobi",200,"0","payment","1",False
"TXN06579","6016.30","8","Nairobi",98,"0","withdrawal","2",False
"TXN06580","23995.59","17","Nairobi",315,"0","payment","5",False
"TXN06581","12916.20","17","Cape Town",136,"0","deposit","3",False
"TXN06582","38396.99","15","Cape Town",239,"0","deposit","0",False
"TXN06583","21903.67","14","Cape Town",341,"0","deposit","3",False
"TXN06584","44377.24","18","Nairobi",111,"0","payment","2",False
"TXN06585","47240.62","19","Cape Town",235,"0","payment","1",False
